Customer ID,Name,Email Address,Age,Location,Income,Occupation,Purchase Date,Laptop Brands,Price,Frequency of Use,Purpose,Previous Brands Owned,Satisfaction Rating,Tech Knowledge Level,Cart Abandonment
13683482,Corey Gomez,walter52@example.org,40,Big City,148487,Unemployed/Unskilled,12/1/2020,Dell,1824.103164,Weekly,Work,On.,1,Intermediate,No
82572970,Rebekah Davis,stacy02@example.org,45,Small City,42601,Skilled Employee/official,5/25/2023,HP,1181.106114,Daily,Entertainment,House recently.,1,Advanced,Yes
60302398,Jacqueline Esparza,roachstephanie@example.net,36,Big City,254431,Skilled Employee/official,9/17/2021,Dell,994.6552588,Daily,Gaming,Behind institution.,5,Advanced,No
56503677,Richard Snow,cherylmckinney@example.net,53,Big City,188473,Management/self-employed/highly qualified employee/officer,8/29/2019,Acer,1371.172968,Daily,Gaming,Her.,1,Beginner,No
40322904,Mr. Fernando Gonzales,greenechristine@example.com,23,Midsize-City,46190,Unemployed/Unskilled,6/10/2020,Lenovo,1270.092468,Daily,Work,It quickly.,2,Beginner,Yes
28968514,Allison Figueroa,andersonaudrey@example.org,57,Big City,273586,Skilled Employee/official,2/18/2020,HP,983.9971762,Rarely,Work,Whom.,2,Advanced,Yes
99106338,Amanda Frederick,smithrebecca@example.org,35,Midsize-City,58393,Skilled Employee/official,12/16/2018,Lenovo,1900.691548,Rarely,Entertainment,Kid.,4,Beginner,Yes
43867180,Ashley Hughes,enorton@example.net,56,Small City,43102,Unemployed/Unskilled,8/16/2019,Asus,692.3173668,Rarely,Entertainment,Way however.,3,Advanced,No
56471676,Desiree Carter,reedkatie@example.org,18,Small City,43316,Unemployed/Unskilled,7/19/2022,Acer,1416.990484,Daily,Gaming,Page happen.,2,Intermediate,Yes
18942607,Robert Smith,jenna94@example.net,70,Midsize-City,60543,Skilled Employee/official,6/16/2021,Lenovo,574.2777837,Daily,Work,Participant majority.,4,Intermediate,Yes
34789349,Peter Mayer,goldenstephanie@example.org,61,Midsize-City,55747,Skilled Employee/official,9/8/2022,Apple,1656.977734,Rarely,Entertainment,City power.,3,Beginner,No
57511985,Joyce Long,perkinsmichael@example.org,58,Small City,36983,Unemployed/Unskilled,11/24/2018,HP,1150.26746,Rarely,Entertainment,Thank.,4,Advanced,No
40964470,Diana Garrett,wanda27@example.net,38,Midsize-City,63475,Unemployed/Unskilled,3/15/2023,Lenovo,1914.373508,Daily,Work,Trip strong.,3,Intermediate,No
24955179,Andrew Finley,jacobbishop@example.org,30,Midsize-City,62550,Unemployed/Unskilled,9/10/2021,HP,350.6657851,Rarely,Work,No very.,5,Advanced,Yes
54671087,Mrs. Jennifer Boyle MD,brianna29@example.org,46,Big City,121576,Management/self-employed/highly qualified employee/officer,6/28/2023,Lenovo,1708.960083,Rarely,Work,Record.,2,Intermediate,Yes
88617891,Michelle Beasley MD,jimmy27@example.net,55,Small City,39441,Skilled Employee/official,3/22/2022,Asus,1975.516192,Rarely,Gaming,Treat claim.,2,Advanced,Yes
24498456,Deborah Beck,samanthaglover@example.com,36,Midsize-City,57282,Management/self-employed/highly qualified employee/officer,9/7/2020,Dell,1823.652744,Weekly,Entertainment,Agency.,4,Beginner,No
83857003,Michelle Wallace,anna00@example.org,41,Small City,40306,Management/self-employed/highly qualified employee/officer,9/30/2020,Dell,463.0142296,Daily,Gaming,Black.,3,Advanced,Yes
90134831,Timothy Wise,juliewood@example.org,59,Midsize-City,54184,Skilled Employee/official,3/16/2019,Dell,582.9598038,Weekly,Entertainment,Rich action.,1,Beginner,Yes
76029881,Jonathan Oliver,bradleywilliams@example.org,67,Midsize-City,47049,Skilled Employee/official,5/16/2022,Apple,1875.734401,Rarely,Work,Conference.,2,Intermediate,No
67572141,James Alexander,xlopez@example.com,46,Big City,108329,Unemployed/Unskilled,1/6/2022,Acer,1802.460667,Daily,Work,Staff hospital.,4,Expert,Yes
59932633,Jorge Brown,wilsonjulia@example.org,25,Small City,36956,Skilled Employee/official,9/28/2021,HP,798.4281731,Rarely,Gaming,Strong.,4,Beginner,Yes
51227822,Tamara Gonzales,carolyn55@example.org,40,Midsize-City,57196,Unemployed/Unskilled,4/28/2019,Acer,1236.128713,Weekly,Work,Cost them.,4,Advanced,No
69696301,Michael Silva,ilopez@example.com,44,Big City,186177,Skilled Employee/official,12/27/2020,HP,1951.555609,Rarely,Work,Close.,4,Beginner,Yes
98327473,Timothy Johnson,rchaney@example.org,34,Midsize-City,61086,Skilled Employee/official,5/16/2021,HP,966.1704824,Weekly,Work,Truth particularly.,2,Intermediate,Yes
60647312,Miss Brooke Lopez,adamsjose@example.net,68,Small City,40011,Skilled Employee/official,10/2/2019,Acer,1515.824023,Weekly,Gaming,Day.,5,Advanced,No
68589349,Bethany Johnson,xmoore@example.com,45,Big City,214533,Unemployed/Unskilled,10/2/2021,Asus,529.1741226,Rarely,Gaming,Include.,3,Advanced,Yes
61768894,John Young,jeffreyholmes@example.org,60,Small City,38820,Management/self-employed/highly qualified employee/officer,2/19/2020,Asus,846.2204819,Weekly,Gaming,Wide.,1,Beginner,No
